Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,toilets,accepts_reservations,has_drinking_water,rv_hookups,pets_allowed,is_cheap,has_showers,has_dump,Column 13,Column 14,Column 15,Column 16
-93.573,43.465,DAHL/Dahle Park  CP PH:641.565.3390     AMEN:E PT DW L$ approx 3.7 mi NW of Lake Mills 43.465 -93.573,DAHL,Dahle Park,CP,641.565.3390, , , , ,E PT DW L$ ,PT,unknown,1,E,unknown,1,unknown,unknown,IA,3.7,NW,Lake Mills
-93.043,42.249,DAIS/Daisy Long County Park  CP PH:641.648.4361   SITES:45  AMEN:E DP DW SH approx 1.1 mi E of Union 42.249 -93.043,DAIS,Daisy Long County Park,CP,641.648.4361, , ,45, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,1.1,E,Union
-93.292,42.171,DAKI/Dakins Lake County Park  CP PH:641.487.7477   SITES:10  AMEN:E approx 0.8 mi N of Zearing 42.171 -93.292,DAKI,Dakins Lake County Park,CP,641.487.7477, , ,10, ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,0.8,N,Zearing
-94.019,41.629,DALL/Dallas County Fairgrounds  CP PH:515.993.4984     AMEN:WE DP DW SH L$ approx 1.0 mi N  of Adel 41.629 -94.019,DALL,Dallas County Fairgrounds,CP,515.993.4984, , , , ,WE DP DW SH L$ ,unknown,unknown,1,WE,unknown,1,1,1,IA,1,N ,Adel
-93.068,42.28,DAVI/David Bates Memorial Park  CP      AMEN:NH ND VT DW NS L$ approx 2.4 mi N  of Union 42.28 -93.068,DAVI,David Bates Memorial Park,CP, , , , , ,NH ND VT DW NS L$ ,VT,unknown,1,NH,unknown,1,0,0,IA,2.4,N ,Union
-96.189,42.009,DECA/Decatur Bend Access  CP  all year COMM:primitive SITES:6  AMEN:E PT L$ approx 4.9 mi W of Onawa 42.009 -96.189,DECA,Decatur Bend Access,CP, ,all year,primitive,6, ,E PT L$ ,PT,unknown,unknown,E,unknown,1,unknown,unknown,IA,4.9,W,Onawa
-90.47,41.96,DEEP/Deep Creek  CP PH:563.677.2710   SITES:11  AMEN:E DP FT NS approx 0.2 mi W of Charlotte 41.96 -90.47,DEEP,Deep Creek,CP,563.677.2710, , ,11, ,E DP FT NS ,FT,unknown,unknown,E,unknown,0,0,1,IA,0.2,W,Charlotte
-96.325,42.643,DEER/Deer Ridge - Hillview County Rec Area  CP    SITES:27  AMEN:WE FT DW SH approx  mi  of Hinton 42.643 -96.325,DEER,Deer Ridge - Hillview County Rec Area,CP, , , ,27, ,WE FT DW SH ,FT,unknown,1,WE,unknown,0,1,unknown,IA,,,Hinton
-92.303,42.462,DEER/Deerwood City Park  CP PH:319.493.0655     AMEN:WES DP DW SH L$ approx 2.9 mi SE of Waterloo 42.462 -92.303,DEER,Deerwood City Park,CP,319.493.0655, , , , ,WES DP DW SH L$ ,unknown,unknown,1,WES,unknown,1,1,1,IA,2.9,SE,Waterloo
-95.338,41.826,DEFI/Defiance RV Park  CP PH:712 748.3431     AMEN:WE DP DW SH RS L$ approx 0.1 mi N of Defiance 41.826 -95.338,DEFI,Defiance RV Park,CP,712 748.3431, , , , ,WE DP DW SH RS L$ ,unknown,1,1,WE,unknown,1,1,1,IA,0.1,N,Defiance
-94.233,42.95,DEVI/Devine Wildlife Area  CP PH:515.295.2138     AMEN:NH ND NS approx 8.3 mi S  of Algona 42.95 -94.233,DEVI,Devine Wildlife Area,CP,515.295.2138, , , , ,NH ND NS ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,8.3,S ,Algona
-92.542,41.593,DIAM/Diamond Lake County Park  CP PH:641.623.3630   SITES:100  AMEN:E DP DW SH L$ approx 0.9 mi NW of Montezuma 41.593 -92.542,DIAM,Diamond Lake County Park,CP,641.623.3630, , ,100, ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,IA,0.9,NW,Montezuma
-94.687,42.118,DICK/Dickson Timber County Park  CP      AMEN:E approx 4.8 mi NE of Glidden 42.118 -94.687,DICK,Dickson Timber County Park,CP, , , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,4.8,NE,Glidden
-95.474,42.935,DOG/Dog Creek Co Park  CP PH:712.295.7200     AMEN:NH FT L$ approx 2.9 mi SE of Sutherland 42.935 -95.474,DOG,Dog Creek Co Park,CP,712.295.7200, , , , ,NH FT L$ ,FT,unknown,unknown,NH,unknown,1,unknown,unknown,IA,2.9,SE,Sutherland
-94.083,42.387,DOLL/Dolliver Memorial State Park  SP PH:515.359.2539 all year  SITES:30  AMEN:E DP DW SH RS L$ approx 4.3 mi SE of Otho 42.387 -94.083,DOLL,Dolliver Memorial State Park,SP,515.359.2539,all year, ,30, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,4.3,SE,Otho
-94.027,42.12,DONW/Don Williams Park  CP PH:515.275.9906     AMEN:E DP DW SH L$ approx 5.6 mi N of Ogden 42.12 -94.027,DONW,Don Williams Park,CP,515.275.9906, , , , ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,IA,5.6,N,Ogden
-95.705,43.163,DOUM/Douma Co Park  CP PH:712.295.7200     AMEN:NH FT L$ approx 2.8 mi SW of Sanborn 43.163 -95.705,DOUM,Douma Co Park,CP,712.295.7200, , , , ,NH FT L$ ,FT,unknown,unknown,NH,unknown,1,unknown,unknown,IA,2.8,SW,Sanborn
-92.046,42.741,DOWN/Downing County Park  CP PH:563.425.3613     AMEN:E FT NS approx 3.2 mi SW of Westgate 42.741 -92.046,DOWN,Downing County Park,CP,563.425.3613, , , , ,E FT NS ,FT,unknown,unknown,E,unknown,0,0,unknown,IA,3.2,SW,Westgate
-93.508,42.654,DOWS/Dows Pool Park  CP      AMEN:E DW SH approx 0.4 mi SW of Dows 42.654 -93.508,DOWS,Dows Pool Park,CP, , , , , ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,IA,0.4,SW,Dows
-92.479,40.802,DRAK/Drakesville City Park  CP PH:641.722.3859   SITES:6  AMEN:E ND NS approx 4.8 mi NW of Bloomfield 40.802 -92.479,DRAK,Drakesville City Park,CP,641.722.3859, , ,6, ,E ND NS ,unknown,unknown,unknown,E,unknown,0,0,0,IA,4.8,NW,Bloomfield
-90.641,42.523,DUBU/Dubuque Yacht Basin and RV Park  CP PH:563.556.7708  COMM:walk to sites only SITES:56  AMEN:WE approx 1.9 mi NE of Dubuque 42.523 -90.641,DUBU,Dubuque Yacht Basin and RV Park,CP,563.556.7708, ,walk to sites only,56, ,WE ,unknown,unknown,unknown,WE,unknown,0,unknown,unknown,IA,1.9,NE,Dubuque
-91.771,42.996,DUTT/Duttons Cave Co Park  CP    SITES:5  AMEN:E PT DW approx 3.0 mi NE of West Union 42.996 -91.771,DUTT,Duttons Cave Co Park,CP, , , ,5, ,E PT DW ,PT,unknown,1,E,unknown,0,unknown,unknown,IA,3,NE,West Union
-93.146,42.472,EAGL/Eagle City County Park  CP      AMEN:NH ND NS approx 6.9 mi SE of Iowa Falls 42.472 -93.146,EAGL,Eagle City County Park,CP, , , , , ,NH ND NS ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,6.9,SE,Iowa Falls
-93.744,41.033,EASL/East Lake Co Park  CP PH:641.342.3960     AMEN:ND NS approx 1.2 mi E of Osceola 41.033 -93.744,EASL,East Lake Co Park,CP,641.342.3960, , , , ,ND NS ,unknown,unknown,unknown,unknown,unknown,0,0,0,IA,1.2,E,Osceola
-95.138,43.134,EAST/East Leach City Park  CP PH:712.264.7265   SITES:200  AMEN:E DP DW SH L$ approx 0.9 mi S  of Spencer 43.134 -95.138,EAST,East Leach City Park,CP,712.264.7265, , ,200, ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,IA,0.9,S ,Spencer
-90.855,42.047,EDEN/Eden Valley Park  CP PH:563.847.7202     AMEN:E DP DW SH approx 2.0 mi S  of Baldwin 42.047 -90.855,EDEN,Eden Valley Park,CP,563.847.7202, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,2,S ,Baldwin
-91.551,41.68,EDGE/Edgewater City Park  CP PH:319.466.7605    approx 1.7 mi NW of Iowa City 41.68 -91.551,EDGE,Edgewater City Park,CP,319.466.7605, , , , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,IA,1.7,NW,Iowa City
-91.399,42.645,EDGW/Edgewood Campground  CP PH:563.928.6613     AMEN:E NS approx 0.1 mi E of Edgewood 42.645 -91.399,EDGW,Edgewood Campground,CP,563.928.6613, , , , ,E NS ,unknown,unknown,unknown,E,unknown,0,0,unknown,IA,0.1,E,Edgewood
-94.669,42.739,ELBE/Elbert Park  CP PH:712.335.4841     AMEN:WES DP NS approx 0.2 mi N of Pocahontas 42.739 -94.669,ELBE,Elbert Park,CP,712.335.4841, , , , ,WES DP NS ,unknown,unknown,unknown,WES,unknown,0,0,1,IA,0.2,N,Pocahontas
-93.56,42.941,ELDR/Eldred Sherwood Park  CP PH:641.923.2720     AMEN:E DP DW SH approx 3.1 mi NE of Goodell 42.941 -93.56,ELDR,Eldred Sherwood Park,CP,641.923.2720, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,3.1,NE,Goodell
-93.086,41.399,ELKR/Elk Rock State Park  SP PH:641.842.6008 all year  SITES:75  AMEN:E DP DW SH RS L$ approx 26.2 mi E of Sweetwater 41.399 -93.086,ELKR,Elk Rock State Park,SP,641.842.6008,all year, ,75, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,26.2,E,Sweetwater
-91.398,42.852,ELKA/Elkader City Park  CP PH:563.245.2098   SITES:125  AMEN:WE DP DW SH approx 0.4 mi E of Elkader 42.852 -91.398,ELKA,Elkader City Park,CP,563.245.2098, , ,125, ,WE DP DW SH ,unknown,unknown,1,WE,unknown,0,1,1,IA,0.4,E,Elkader
-95.09,41.57,ELKH/Elkhorn Creek Rec Area  CP    SITES:7  AMEN:E ND NS L$ approx 2.2 mi SW of Elk Horn 41.57 -95.09,ELKH,Elkhorn Creek Rec Area,CP, , , ,7, ,E ND NS L$ ,unknown,unknown,unknown,E,unknown,1,0,0,IA,2.2,SW,Elk Horn
-95.175,43.355,EMER/Emerson Bay State Rec Area  SRA PH:712.337.3211 all year  SITES:115  AMEN:E DP DW SH RS L$ approx 2.4 mi NW of Milford 43.355 -95.175,EMER,Emerson Bay State Rec Area,SRA,712.337.3211,all year, ,115, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,2.4,NW,Milford
-92.734,41.235,EVEL/Eveland Access  CP PH:641.673.9327   SITES:26  AMEN:E DW approx 4.0 mi SW of Beacon 41.235 -92.734,EVEL,Eveland Access,CP,641.673.9327, , ,26, ,E DW ,unknown,unknown,1,E,unknown,0,unknown,unknown,IA,4,SW,Beacon
-91.725,41.733,FWKE/F. W. Kent County Park  CP PH:319.645.2315   SITES:85  AMEN:WE DP DW SH approx 3.6 mi NW of Tiffin 41.733 -91.725,FWKE,F. W. Kent County Park,CP,319.645.2315, , ,85, ,WE DP DW SH ,unknown,unknown,1,WE,unknown,0,1,1,IA,3.6,NW,Tiffin
-90.924,41.433,FAIR/Fairport State Rec Area  SRA PH:563.263.4337 all year  SITES:40  AMEN:E DP DW SH RS L$ approx 6.2 mi E of Muscatine 41.433 -90.924,FAIR,Fairport State Rec Area,SRA,563.263.4337,all year, ,40, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,6.2,E,Muscatine
-94.628,42.495,FEAT/Featherstone County Park  CP PH:712.297.7131   SITES:61  AMEN:WE DP DW SH approx 6.9 mi N of Rockwell City 42.495 -94.628,FEAT,Featherstone County Park,CP,712.297.7131, , ,61, ,WE DP DW SH ,unknown,unknown,1,WE,unknown,0,1,1,IA,6.9,N,Rockwell City
-91.008,41.162,FERR/Ferry Landing  COE PH:563.263.7913   SITES:50  AMEN:NH DP NS NR approx 18.3 mi S  of Muscatine 41.162 -91.008,FERR,Ferry Landing,COE,563.263.7913, , ,50, ,NH DP NS NR ,unknown,0,unknown,NH,unknown,0,0,1,IA,18.3,S ,Muscatine
-94.24,40.737,FIFE/Fifes Grove Co Park  CP PH:641.464.2787   SITES:10  AMEN:E ND FT NS approx 1.6 mi N  of Mount Ayr 40.737 -94.24,FIFE,Fifes Grove Co Park,CP,641.464.2787, , ,10, ,E ND FT NS ,FT,unknown,unknown,E,unknown,0,0,0,IA,1.6,N ,Mount Ayr
-90.908,42.324,FILL/Fillmore County Rec Area  CP PH:563.556.6745     AMEN:E L$ approx 0.6 mi NE of Fillmore 42.324 -90.908,FILL,Fillmore County Rec Area,CP,563.556.6745, , , , ,E L$ ,unknown,unknown,unknown,E,unknown,1,unknown,unknown,IA,0.6,NE,Fillmore
-90.806,42.654,FINL/Finleys Landing City Park  CP PH:563.552.1571   SITES:30  AMEN:E DW SH approx 12.8 mi NW of Dubuque 42.654 -90.806,FINL,Finleys Landing City Park,CP,563.552.1571, , ,30, ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,IA,12.8,NW,Dubuque
-91.118,41.27,FLAM/Flaming Prairie Park  CP PH:319.523.8381   SITES:24  AMEN:E approx 3.7 mi E of Grandview 41.27 -91.118,FLAM,Flaming Prairie Park,CP,319.523.8381, , ,24, ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,3.7,E,Grandview
-91.908,42.604,FONT/Fontana County Park  CP PH:319.636.2617   SITES:55  AMEN:E DP DW SH L$ approx 9.4 mi N  of Independence 42.604 -91.908,FONT,Fontana County Park,CP,319.636.2617, , ,55, ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,IA,9.4,N ,Independence
-93.046,42.158,FORE/Forest Reserve - Marshalltown  CP PH:641.752.5490     AMEN:NH ND NS approx  mi  of Liscomb 42.158 -93.046,FORE,Forest Reserve - Marshalltown,CP,641.752.5490, , , , ,NH ND NS ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,,,Liscomb
-91.311,42.614,FOUN/Fountain Springs County Park  CP PH:563.927.3410    approx 2.5 mi NE of Greeley 42.614 -91.311,FOUN,Fountain Springs County Park,CP,563.927.3410, , , , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,IA,2.5,NE,Greeley
-90.968,41.063,FOUR/Fourth Pumping Plant Rec Area  CP PH:319.753.8260  COMM:primitive SITES:22  AMEN:E DP approx 7.0 mi NE of Kingston 41.063 -90.968,FOUR,Fourth Pumping Plant Rec Area,CP,319.753.8260, ,primitive,22, ,E DP ,unknown,unknown,unknown,E,unknown,0,unknown,1,IA,7,NE,Kingston
-94.207,42.677,FRAN/Frank A Gotch Park  CP PH:515.332.4087     AMEN:E DP SH L$ approx 3.1 mi S  of Humboldt 42.677 -94.207,FRAN,Frank A Gotch Park,CP,515.332.4087, , , , ,E DP SH L$ ,unknown,unknown,unknown,E,unknown,1,1,1,IA,3.1,S ,Humboldt
-91.106,42.852,FREN/Frenchtown County Park  CP PH:563.245.1516     AMEN:NH approx 4.3 mi N  of Guttenberg 42.852 -91.106,FREN,Frenchtown County Park,CP,563.245.1516, , , , ,NH ,unknown,unknown,unknown,NH,unknown,0,unknown,unknown,IA,4.3,N ,Guttenberg
-91.471,42.908,FRIE/Friedens County Park  CP PH:563.245.1516     AMEN:NH approx 5.0 mi NW of Elkader 42.908 -91.471,FRIE,Friedens County Park,CP,563.245.1516, , , , ,NH ,unknown,unknown,unknown,NH,unknown,0,unknown,unknown,IA,5,NW,Elkader
-95.917,41.268,FRND/Friendship City Park  CP      AMEN:E DP approx 2.9 mi W of Council Bluffs 41.268 -95.917,FRND,Friendship City Park,CP, , , , , ,E DP ,unknown,unknown,unknown,E,unknown,0,unknown,1,IA,2.9,W,Council Bluffs
-94.865,43.393,FTDE/Ft. Defiance State Park  SP PH:712.337.3211 all year  SITES:15  AMEN:E RS approx 1.5 mi SW of Estherville 43.393 -94.865,FTDE,Ft. Defiance State Park,SP,712.337.3211,all year, ,15, ,E RS ,unknown,1,unknown,E,unknown,0,unknown,unknown,IA,1.5,SW,Estherville
-95.414,42.506,GALV/Galva City Park  CP PH:712.371.9438   SITES:6  AMEN:E ND FT NS approx 0.2 mi SE of Galva 42.506 -95.414,GALV,Galva City Park,CP,712.371.9438, , ,6, ,E ND FT NS ,FT,unknown,unknown,E,unknown,0,0,0,IA,0.2,SE,Galva
-93.222,42.886,GALV/Galvin Memorial Park  CP PH:641.892.4718     AMEN:E DP DW SH approx 0.8 mi SW of Sheffield 42.886 -93.222,GALV,Galvin Memorial Park,CP,641.892.4718, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,0.8,SW,Sheffield
-92.85,42.938,GATE/Gates Bridge County Park  CP PH:641.756.3490     AMEN:NH ND NS N$ approx 2.0 mi S  of Marble Rock 42.938 -92.85,GATE,Gates Bridge County Park,CP,641.756.3490, , , , ,NH ND NS N$ ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,2,S ,Marble Rock
-91.383,40.824,GEOD/Geode State Park  SP PH:319.392.4601 all year  SITES:170  AMEN:E DP DW SH RS L$ approx 4.5 mi SW of Danville 40.824 -91.383,GEOD,Geode State Park,SP,319.392.4601,all year, ,170, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,4.5,SW,Danville
-92.946,43.054,GEOW/George Wyatt City Park  CP PH:641.756.3718   SITES:36  AMEN:E DW SH approx 0.2 mi NE of Rockford 43.054 -92.946,GEOW,George Wyatt City Park,CP,641.756.3718, , ,36, ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,IA,0.2,NE,Rockford
-92.396,42.536,GEOR/George Wyth State Park  SP PH:319.232.5505 all year  SITES:70  AMEN:E DP DW SH RS L$ approx 2.5 mi E of Cedar Falls 42.536 -92.396,GEOR,George Wyth State Park,SP,319.232.5505,all year, ,70, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,2.5,E,Cedar Falls
-91.632,42.959,GILB/Gilbertson Conservation Education Area  CP PH:563.426.5740   SITES:28  AMEN:E DP DW SH approx 0.1 mi NW of Elgin 42.959 -91.632,GILB,Gilbertson Conservation Education Area,CP,563.426.5740, , ,28, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,0.1,NW,Elgin
-92.592,41.343,GLEN/Glendale Access  CP   COMM:unknown facilities   AMEN:NH approx  mi  of Oskaloosa 41.343 -92.592,GLEN,Glendale Access,CP, , ,unknown facilities, , ,NH ,unknown,unknown,unknown,NH,unknown,0,unknown,unknown,IA,,,Oskaloosa
-95.734,41.048,GLEN/Glenwood Lake Park  CP PH:712.527.3509     AMEN:E approx 0.5 mi E of Glenwood 41.048 -95.734,GLEN,Glenwood Lake Park,CP,712.527.3509, , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,0.5,E,Glenwood
-91.837,43.041,GOEK/Goeken Co Park  CP   COMM:only 1 electric site   AMEN:E VT approx 5.6 mi N  of West Union 43.041 -91.837,GOEK,Goeken Co Park,CP, , ,only 1 electric site, , ,E VT ,VT,unknown,unknown,E,unknown,0,unknown,unknown,IA,5.6,N ,West Union
-94.689,42.551,GORD/Gordon Prange City Park  CP PH:712.468.2411     AMEN:WES L$ approx 0.3 mi W of Pomeroy 42.551 -94.689,GORD,Gordon Prange City Park,CP,712.468.2411, , , , ,WES L$ ,unknown,unknown,unknown,WES,unknown,1,unknown,unknown,IA,0.3,W,Pomeroy
-91.957,43.009,GOUL/Gouldsburg County Park  CP PH:563.425.3613   SITES:26  AMEN:E DP DW SH approx 4.9 mi N  of Hawkeye 43.009 -91.957,GOUL,Gouldsburg County Park,CP,563.425.3613, , ,26, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,4.9,N ,Hawkeye
-93.033,42.168,GRAM/Grammer Grove Wildlife Area  CP   COMM:tent only   AMEN:NH ND FT DW NS approx 1.9 mi SW of Liscomb 42.168 -93.033,GRAM,Grammer Grove Wildlife Area,CP, , ,tent only, , ,NH ND FT DW NS ,FT,unknown,1,NH,unknown,0,0,0,IA,1.9,SW,Liscomb
-94.893,42.264,GRAN/Grant County Park  CP PH:712.662.4530  COMM:primitive   AMEN:WES DP approx 1.2 mi NW of Auburn 42.264 -94.893,GRAN,Grant County Park,CP,712.662.4530, ,primitive, , ,WES DP ,unknown,unknown,unknown,WES,unknown,0,unknown,1,IA,1.2,NW,Auburn
-91.362,40.79,GRAY/Grays Landing  CP PH:319.376.2341     AMEN:NH L$ approx 3.6 mi N  of Denmark 40.79 -91.362,GRAY,Grays Landing,CP,319.376.2341, , , , ,NH L$ ,unknown,unknown,unknown,NH,unknown,1,unknown,unknown,IA,3.6,N ,Denmark
-95.081,41.9,GREA/Great Western Co Park  CP PH:712.792.4614   SITES:8  AMEN:WE DP L$ approx 1.0 mi SW of Manning 41.9 -95.081,GREA,Great Western Co Park,CP,712.792.4614, , ,8, ,WE DP L$ ,unknown,unknown,unknown,WE,unknown,1,unknown,1,IA,1,SW,Manning
-94.383,41.115,GREE/Green Valley State Park  SP PH:641.782.5131 all year  SITES:145  AMEN:E DP DW SH RS L$ approx 4.0 mi N  of Creston 41.115 -94.383,GREE,Green Valley State Park,SP,641.782.5131,all year, ,145, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,4,N ,Creston
-92.802,42.893,GREE/Greene Rec Area - Camp Comfort  CP PH:319.278.4237   SITES:30  AMEN:E DP NS approx 0.2 mi S  of Greene 42.893 -92.802,GREE,Greene Rec Area - Camp Comfort,CP,319.278.4237, , ,30, ,E DP NS ,unknown,unknown,unknown,E,unknown,0,0,1,IA,0.2,S ,Greene
-95.165,43.371,GULL/Gull Point State Park  SP PH:712.337.3211 all year  SITES:110  AMEN:E DP DW SH RS L$ approx 3.3 mi N  of Milford 43.371 -95.165,GULL,Gull Point State Park,SP,712.337.3211,all year, ,110, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,IA,3.3,N ,Milford
-94.967,40.984,HACK/Hacklebarney Woods County Park  CP    SITES:14  AMEN:E VT NS NR approx 3.8 mi N of Villisca 40.984 -94.967,HACK,Hacklebarney Woods County Park,CP, , , ,14, ,E VT NS NR ,VT,0,unknown,E,unknown,0,0,unknown,IA,3.8,N,Villisca
-94.998,42.385,HAGG/Hagge County Park  CP PH:712.662.4530   SITES:15  AMEN:WES DP DW SH L$ approx 2.6 mi S  of Sac City 42.385 -94.998,HAGG,Hagge County Park,CP,712.662.4530, , ,15, ,WES DP DW SH L$ ,unknown,unknown,1,WES,unknown,1,1,1,IA,2.6,S ,Sac City
-92.923,43.354,HALV/Halvorson Park  CP PH:641.736.2221     AMEN:E DP DW SH approx 1.7 mi S  of St. Ansgar 43.354 -92.923,HALV,Halvorson Park,CP,641.736.2221, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,IA,1.7,S ,St. Ansgar
-92.112,41.863,HANN/Hannen County Park  CP PH:319.454.6382   SITES:90  AMEN:E DW SH approx 3.5 mi SW of Blairstown 41.863 -92.112,HANN,Hannen County Park,CP,319.454.6382, , ,90, ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,IA,3.5,SW,Blairstown
-92.411,43.119,HAUS/Haus Park  CP   COMM:tents only   AMEN:NH ND NS approx 0.3 mi E of North Washingt 43.119 -92.411,HAUS,Haus Park,CP, , ,tents only, , ,NH ND NS ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,0.3,E,North Washingt
-96.488,43.003,HAWA/Hawarden City Park  CP    SITES:15  AMEN:WES DP L$ approx 0.4 mi N of Hawarden 43.003 -96.488,HAWA,Hawarden City Park,CP, , , ,15, ,WES DP L$ ,unknown,unknown,unknown,WES,unknown,1,unknown,1,IA,0.4,N,Hawarden
-94.37,41.988,HEND/Henderson Co Park  CP  all year  SITES:4  AMEN:E approx 2.1 mi S  of Jefferson 41.988 -94.37,HEND,Henderson Co Park,CP, ,all year, ,4, ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,2.1,S ,Jefferson
-93.353,41.99,HICK/Hickory Grove County Park  CP PH:515.232.2516   SITES:54  AMEN:E SH approx 5.6 mi SE of Nevada 41.99 -93.353,HICK,Hickory Grove County Park,CP,515.232.2516, , ,54, ,E SH ,unknown,unknown,unknown,E,unknown,0,1,unknown,IA,5.6,SE,Nevada
-92.311,42.27,HICL/Hickory Hills Park -  La Porte City  CP PH:319.342.3350   SITES:80  AMEN:WES DP DW SH L$ approx 6.9 mi SW of La Porte City 42.27 -92.311,HICL,Hickory Hills Park -  La Porte City,CP,319.342.3350, , ,80, ,WES DP DW SH L$ ,unknown,unknown,1,WES,unknown,1,1,1,IA,6.9,SW,La Porte City
-93.609,41.18,HICN/Hickory Hills Park - New Virginia  CP PH:515.961.6169     AMEN:NH ND NS approx 6.2 mi E of New Virgiinia 41.18 -93.609,HICN,Hickory Hills Park - New Virginia,CP,515.961.6169, , , , ,NH ND NS ,unknown,unknown,unknown,NH,unknown,0,0,0,IA,6.2,E,New Virgiinia
-91.521,41.555,HILL/Hills Access  CP PH:319.645.2315   SITES:13  AMEN:E approx 0.7 mi E of Hills 41.555 -91.521,HILL,Hills Access,CP,319.645.2315, , ,13, ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,IA,0.7,E,Hills
-95.853,43.191,HILP/Hills Park - Sheldon  CP PH:712.324.2769   SITES:23  AMEN:WE DP L$ approx 0.7 mi N of Sheldon 43.191 -95.853,HILP,Hills Park - Sheldon,CP,712.324.2769, , ,23, ,WE DP L$ ,unknown,unknown,unknown,WE,unknown,1,unknown,1,IA,0.7,N,Sheldon
-96.319,42.637,HILV/Hillview County Rec Area  CP   COMM:2 campgrounds  approx 1.5 mi NW of Hinton 42.637 -96.319,HILV,Hillview County Rec Area,CP, , ,2 campgrounds, , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,IA,1.5,NW,Hinton
-95.857,41.413,HITC/Hitchcock County Nature Center  CP PH:712.328.5833   SITES:19  AMEN:E DP DW SH L$ approx 1.3 mi S  of Honey Creek 41.413 -95.857,HITC,Hitchcock County Nature Center,CP,712.328.5833, , ,19, ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,IA,1.3,S ,Honey Creek
-91.976,42.164,HOEF/Hoefle - Dulin Area County Park  CP    SITES:16  AMEN:E PT approx 2.2 mi E of Vinton 42.164 -91.976,HOEF,Hoefle - Dulin Area County Park,CP, , , ,16, ,E PT ,PT,unknown,unknown,E,unknown,0,unknown,unknown,IA,2.2,E,Vinton
-91.311,42.614,HOLB/Holbert Park  CP     approx 2.5 mi NE of Greeley 42.614 -91.311,HOLB,Holbert Park,CP, , , , , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,IA,2.5,NE,Greeley
-92.928,40.861,HONE/Honey Creek State Park  SP PH:641.724.3739 all year  SITES:150  AMEN:RS approx 6.1 mi W of Moravia 40.861 -92.928,HONE,Honey Creek State Park,SP,641.724.3739,all year, ,150, ,RS ,unknown,1,unknown,unknown,unknown,0,unknown,unknown,IA,6.1,W,Moravia
-93.997,40.943,HOPE/Hopeville Square Co Park  CP PH:641.342.3960   SITES:4  AMEN:E FT NS approx 0.0 mi N of Hopeville 40.943 -93.997,HOPE,Hopeville Square Co Park,CP,641.342.3960, , ,4, ,E FT NS ,FT,unknown,unknown,E,unknown,0,0,unknown,IA,0,N,Hopeville
